game_id,label,score
201709170jax,0,0.4201824
200709160den,0,0.07550947
201112240sea,1,0.72454435
201212230kan,0,0.6430444
201212230pit,0,0.86889905
201701150dal,0,0.5920482
200909200buf,1,0.36427745
201109180det,1,0.22390734
201309080dal,1,0.19103071
201411160ram,1,0.25547466
201511300cle,0,0.47996986
201709170tam,1,0.82394385
201012260den,1,0.17926532
201310100chi,0,0.21027415
201110160pit,0,0.8136801
201412070cin,0,0.31307796
200712300was,1,0.36263973
201009120oti,1,0.14520875
201512170ram,1,0.7375654
201009260nwe,0,0.31624612
201010100cle,0,0.43242618
200709300crd,1,0.3960731
200712090rav,0,0.7072714
200809140kan,0,0.02985989
201212300buf,1,0.5674502
201701140nwe,1,0.78987265
201009130kan,1,0.25510174
201212230jax,1,0.2611479
201409280dal,1,0.5693651
200709160tam,1,0.05232018
201012190rai,1,0.22658172
201201010htx,1,0.798864
201611130crd,0,0.17091003
200711250jax,1,0.28001332
201709170kan,1,0.54831
201511010dal,1,0.4174495
201612240htx,0,0.36655548
200710070ram,1,0.036260176
201610300tam,0,0.23820196
200809280nor,1,0.1920836
201510050sea,0,0.43972725
201512270oti,0,0.81019825
200712090jax,1,0.650409
200810260car,0,0.6418041
201110300nyg,0,0.80211663
201411090buf,0,0.7824813
201601030atl,0,0.69206023
201612110cle,0,0.72531027
201312080rav,0,0.7613059
201409280htx,1,0.45209497
201712240cin,1,0.3693508
201311240kan,0,0.70259476
200911220kan,1,0.5489168
201109110ram,0,0.32357082
201110020sdg,1,0.37584817
201111270cin,0,0.22753282
201509130crd,1,0.8239341
201010170phi,1,0.24384655
201101020den,1,0.5260276
201212230nyj,0,0.25872844
201612040jax,0,0.3660943
201701010det,0,0.1004494
201710220chi,1,0.44907582
200911080jax,0,0.16208246
201009260jax,0,0.3713665
201209300den,1,0.17503226
201310200was,1,0.41329104
201212160nor,1,0.33254617
201410090htx,0,0.56560385
200711040phi,0,0.9545102
201111270phi,0,0.7664042
201112240oti,0,0.889243
201310200pit,1,0.7523219
200912130clt,1,0.44739366
201210210buf,0,0.24992724
201510180sea,0,0.65039104
201610230mia,1,0.5582679
201710050tam,0,0.25760475
201309150kan,0,0.30088907
200710280chi,0,0.19592933
201312220buf,1,0.7115467
201509170kan,0,0.6242027
201510180gnb,0,0.30141452
201701010nyj,1,0.62776774
201009120buf,0,0.8950816
201009260nyg,0,0.0913002
200712160nyg,0,0.7672808
201211260phi,0,0.5887481
201509270min,1,0.54516155
201511220mia,0,0.4113204
201210280phi,0,0.36637795
201309150atl,1,0.9413278
201611240dal,0,0.8685613
201110090sfo,1,0.83338183
201110300pit,1,0.35640615
201212230htx,0,0.45405382
201311170tam,1,0.17071234
201410120phi,1,0.28183842
201310170crd,0,0.7891115
201509130ram,1,0.41212726
201612250pit,0,0.53150296
201409070dal,0,0.5949078
201011280htx,1,0.27250302
200711040atl,1,0.21397349
201412280tam,1,0.60241586
201611280phi,0,0.40483513
200912270atl,1,0.6015657
201309290rai,0,0.20042333
201710230phi,1,0.10168771
200912130dal,0,0.3008324
200912170jax,0,0.7506052
200709300atl,1,0.08336395
200712240sdg,1,0.35885093
200912130nwe,0,0.59665596
201212300atl,0,0.87636244
200911090den,0,0.33201858
201111270jax,0,0.74767625
201209100rav,1,0.7622609
