game_id,label,fold,line___close_ou,line___h_close_line,line___h_ml,time_date___day_of_week,time_date___game_time_local,time_date___week_id
201510250jax,0,0,41.0,3.5,155,6.0,14.0,7.0
201511120nyj,1,0,41.5,-2.5,-140,3.0,20.0,10.0
201511120nyj,0,0,41.5,-2.5,-140,3.0,20.0,10.0
201510110oti,1,3,43.0,0.0,-105,6.0,12.0,5.0
201510110oti,0,1,43.0,0.0,-105,6.0,12.0,5.0
201601100was,1,0,48.0,-1.5,-125,6.0,17.0,18.0
201601100was,0,3,48.0,-1.5,-125,6.0,17.0,18.0
201511080car,1,0,45.0,2.0,110,6.0,13.0,9.0
201511080car,0,1,45.0,2.0,110,6.0,13.0,9.0
201509130chi,1,1,48.5,6.0,230,6.0,12.0,1.0
201509130chi,0,2,48.5,6.0,230,6.0,12.0,1.0
201512270crd,1,4,50.0,-6.0,-260,6.0,14.0,16.0
201512270crd,0,0,50.0,-6.0,-260,6.0,14.0,16.0
201601160crd,1,0,49.0,-7.0,-290,5.0,18.0,19.0
201601160crd,0,0,49.0,-7.0,-290,5.0,18.0,19.0
201512030det,1,2,46.5,2.5,120,3.0,20.0,13.0
201512030det,0,2,46.5,2.5,120,3.0,20.0,13.0
201511220min,1,3,45.0,-1.0,-115,6.0,15.0,11.0
201511220min,0,3,45.0,-1.0,-115,6.0,15.0,11.0
201511010den,1,2,46.0,2.5,120,6.0,19.0,8.0
201511010den,0,0,46.0,2.5,120,6.0,19.0,8.0
201512200rai,1,2,47.0,4.0,176,6.0,13.0,15.0
201512200rai,0,1,47.0,4.0,176,6.0,13.0,15.0
201510040sfo,1,1,48.0,7.0,295,6.0,13.0,4.0
201510040sfo,0,2,48.0,7.0,295,6.0,13.0,4.0
201609120was,1,0,48.5,2.5,121,0.0,19.0,1.0
201609120was,0,0,48.5,2.5,121,0.0,19.0,1.0
201612180cin,1,0,46.0,3.0,140,6.0,13.0,15.0
201612180cin,0,3,46.0,3.0,140,6.0,13.0,15.0
201701220nwe,1,4,50.5,-5.5,-240,6.0,19.0,20.0
201701220nwe,0,0,50.5,-5.5,-240,6.0,19.0,20.0
201611060rav,1,0,46.0,3.0,155,6.0,13.0,9.0
201611060rav,0,3,46.0,3.0,155,6.0,13.0,9.0
201609250phi,1,1,46.5,4.0,175,6.0,16.0,3.0
201609250phi,0,4,46.5,4.0,175,6.0,16.0,3.0
201701150kan,1,0,45.5,-2.0,-130,6.0,19.0,19.0
201701150kan,0,1,45.5,-2.0,-130,6.0,19.0,19.0
201611240clt,1,0,49.5,8.5,350,3.0,21.0,12.0
201611240clt,0,1,49.5,8.5,350,3.0,21.0,12.0
201611200cle,1,1,45.5,8.0,310,6.0,13.0,11.0
201611200cle,0,4,45.5,8.0,310,6.0,13.0,11.0
201612110buf,1,4,45.5,1.0,103,6.0,13.0,14.0
201612110buf,0,3,45.5,1.0,103,6.0,13.0,14.0
201610160mia,1,3,49.5,7.5,290,6.0,13.0,6.0
201610160mia,0,2,49.5,7.5,290,6.0,13.0,6.0
201610020was,1,0,48.0,-7.5,-350,6.0,13.0,4.0
201610020was,0,2,48.0,-7.5,-350,6.0,13.0,4.0
201610230cin,1,3,47.0,-11.5,-583,6.0,13.0,7.0
201610230cin,0,2,47.0,-11.5,-583,6.0,13.0,7.0
201701010pit,1,2,41.5,-3.5,-180,6.0,13.0,17.0
201701010pit,0,4,41.5,-3.5,-180,6.0,13.0,17.0
201611100rav,1,3,44.0,-7.5,-360,3.0,20.0,10.0
201611100rav,0,4,44.0,-7.5,-360,3.0,20.0,10.0
201609110phi,1,4,41.5,-3.5,-200,6.0,13.0,1.0
201609110phi,0,4,41.5,-3.5,-200,6.0,13.0,1.0
201610160oti,1,2,45.0,-7.5,-340,6.0,12.0,6.0
201610160oti,0,4,45.0,-7.5,-340,6.0,12.0,6.0
201612180buf,1,0,43.5,-10.5,-480,6.0,13.0,15.0
201612180buf,0,1,43.5,-10.5,-480,6.0,13.0,15.0
201609250mia,1,3,43.0,-10.0,-420,6.0,13.0,3.0
201609250mia,0,1,43.0,-10.0,-420,6.0,13.0,3.0
201610160was,1,4,45.0,3.0,140,6.0,13.0,6.0
201610160was,0,0,45.0,3.0,140,6.0,13.0,6.0
201612040cin,1,2,41.5,-1.0,-123,6.0,13.0,13.0
201612040cin,0,3,41.5,-1.0,-123,6.0,13.0,13.0
201609190chi,1,2,43.0,-3.0,-161,0.0,20.0,2.0
201609190chi,0,2,43.0,-3.0,-161,0.0,20.0,2.0
201610090det,1,3,46.0,3.0,161,6.0,13.0,5.0
201610090det,0,2,46.0,3.0,161,6.0,13.0,5.0
201612180rav,1,1,41.0,-5.0,-245,6.0,13.0,15.0
201612180rav,0,3,41.0,-5.0,-245,6.0,13.0,15.0
201611060nyg,1,3,43.5,-3.0,-155,6.0,13.0,9.0
201611060nyg,0,4,43.5,-3.0,-155,6.0,13.0,9.0
201611200sea,1,4,43.0,-6.5,-275,6.0,13.0,11.0
201611200sea,0,4,43.0,-6.5,-275,6.0,13.0,11.0
201610300dal,1,1,43.5,-5.0,-235,6.0,20.0,8.0
201610300dal,0,3,43.5,-5.0,-235,6.0,20.0,8.0
201611200was,1,4,48.5,-3.0,-150,6.0,21.0,11.0
201611200was,0,3,48.5,-3.0,-150,6.0,21.0,11.0
201612180chi,1,0,40.0,4.5,200,6.0,12.0,15.0
201612180chi,0,2,40.0,4.5,200,6.0,12.0,15.0
201701010det,1,3,50.5,3.5,170,6.0,21.0,17.0
201701010det,0,1,50.5,3.5,170,6.0,21.0,17.0
201611280phi,1,4,47.0,-4.0,-205,0.0,21.0,12.0
201611280phi,0,2,47.0,-4.0,-205,0.0,21.0,12.0
201610300atl,1,3,51.0,-3.0,-159,6.0,16.0,8.0
201610300atl,0,2,51.0,-3.0,-159,6.0,16.0,8.0
201701220atl,1,1,60.5,-6.0,-230,6.0,15.0,20.0
201701220atl,0,0,60.5,-6.0,-230,6.0,15.0,20.0
201609110jax,1,1,47.0,3.5,162,6.0,13.0,1.0
201609110jax,0,1,47.0,3.5,162,6.0,13.0,1.0
201701150dal,1,4,53.5,-5.0,-240,6.0,16.0,19.0
201701150dal,0,3,53.5,-5.0,-240,6.0,16.0,19.0
201611130oti,1,2,49.0,3.0,140,6.0,12.0,10.0
201611130oti,0,3,49.0,3.0,140,6.0,12.0,10.0
201609180min,1,1,43.0,2.0,105,6.0,20.0,2.0
201609180min,0,3,43.0,2.0,105,6.0,20.0,2.0
201612190was,1,1,51.0,-7.0,-310,0.0,21.0,15.0
201612190was,0,3,51.0,-7.0,-310,0.0,21.0,15.0
201701010tam,1,0,44.5,-3.5,-180,6.0,13.0,17.0
201701010tam,0,0,44.5,-3.5,-180,6.0,13.0,17.0
201610020atl,1,3,48.5,3.0,125,6.0,13.0,4.0
201610020atl,0,1,48.5,3.0,125,6.0,13.0,4.0
201609080den,1,0,40.5,3.0,121,3.0,19.0,1.0
201609080den,0,1,40.5,3.0,121,3.0,19.0,1.0
201610160nor,1,3,54.0,2.5,120,6.0,12.0,6.0
201610160nor,0,1,54.0,2.5,120,6.0,12.0,6.0
201612040sea,1,4,44.0,-9.0,-425,6.0,18.0,13.0
201612040sea,0,2,44.0,-9.0,-425,6.0,18.0,13.0
201611270rai,1,3,48.0,-3.5,-181,6.0,13.0,12.0
201611270rai,0,2,48.0,-3.5,-181,6.0,13.0,12.0
201709100was,1,3,49.0,2.0,110,6.0,13.0,1.0
201709100was,0,3,49.0,2.0,110,6.0,13.0,1.0
201710120car,1,2,43.5,-3.0,-151,3.0,20.0,6.0
201710120car,0,4,43.5,-3.0,-151,3.0,20.0,6.0
201802040nwe,1,3,49.5,-4.0,-200,6.0,18.0,21.0
201802040nwe,0,3,49.5,-4.0,-200,6.0,18.0,21.0
201709170kan,1,0,46.5,-4.0,-200,6.0,12.0,2.0
201709170kan,0,4,46.5,-4.0,-200,6.0,12.0,2.0
201712170nyg,1,1,41.0,7.5,300,6.0,13.0,15.0
201712170nyg,0,0,41.0,7.5,300,6.0,13.0,15.0
201712030sea,1,1,46.5,4.0,180,6.0,18.0,13.0
201712030sea,0,0,46.5,4.0,180,6.0,18.0,13.0
201711190dal,1,2,48.5,6.5,220,6.0,20.0,11.0
201711190dal,0,2,48.5,6.5,220,6.0,20.0,11.0
201712100ram,1,0,47.5,2.0,105,6.0,13.0,14.0
201712100ram,0,3,47.5,2.0,105,6.0,13.0,14.0
201710010sdg,1,3,48.0,-2.0,-130,6.0,13.0,4.0
201710010sdg,0,2,48.0,-2.0,-130,6.0,13.0,4.0
201709240was,1,1,53.5,3.5,170,6.0,21.0,3.0
201709240was,0,1,53.5,3.5,170,6.0,21.0,3.0
201712250phi,1,2,45.5,-10.0,-565,0.0,21.0,16.0
201712250phi,0,2,45.5,-10.0,-565,0.0,21.0,16.0
201712100kan,1,1,48.5,-4.5,-230,6.0,12.0,14.0
201712100kan,0,2,48.5,-4.5,-230,6.0,12.0,14.0
201710010den,1,1,44.0,-4.0,-210,6.0,14.0,4.0
201710010den,0,3,44.0,-4.0,-210,6.0,14.0,4.0
201709100oti,1,4,50.5,-3.0,-140,6.0,12.0,1.0
201709100oti,0,0,50.5,-3.0,-140,6.0,12.0,1.0
201710290buf,1,2,47.0,-2.5,-131,6.0,13.0,8.0
201710290buf,0,4,47.0,-2.5,-131,6.0,13.0,8.0
201712310sdg,1,0,43.0,-7.0,-340,6.0,13.0,17.0
201712310sdg,0,2,43.0,-7.0,-340,6.0,13.0,17.0
201710150was,1,3,46.0,-11.0,-605,6.0,13.0,6.0
201710150was,0,4,46.0,-11.0,-605,6.0,13.0,6.0
201712030chi,1,4,42.0,-2.5,-140,6.0,12.0,13.0
201712030chi,0,0,42.0,-2.5,-140,6.0,12.0,13.0
201710010crd,1,2,43.5,-6.5,-280,6.0,14.0,4.0
201710010crd,0,4,43.5,-6.5,-280,6.0,14.0,4.0
201710290phi,1,3,45.0,-13.0,-850,6.0,13.0,8.0
201710290phi,0,3,45.0,-13.0,-850,6.0,13.0,8.0
201710080clt,1,0,43.5,-1.0,-120,6.0,13.0,5.0
201710080clt,0,2,43.5,-1.0,-120,6.0,13.0,5.0
201709170sea,1,3,41.0,-13.5,-1002,6.0,13.0,2.0
201709170sea,0,1,41.0,-13.5,-1002,6.0,13.0,2.0
201712100htx,1,1,45.0,-2.0,-130,6.0,12.0,14.0
201712100htx,0,2,45.0,-2.0,-130,6.0,12.0,14.0
201712310ram,1,0,43.5,6.5,240,6.0,13.0,17.0
201712310ram,0,4,43.5,6.5,240,6.0,13.0,17.0
201710290was,1,4,46.0,3.0,145,6.0,16.0,8.0
201710290was,0,0,46.0,3.0,145,6.0,16.0,8.0
201709250crd,1,3,46.5,3.0,135,0.0,19.0,3.0
201709250crd,0,2,46.5,3.0,135,0.0,19.0,3.0
201712310phi,1,4,41.0,4.0,175,6.0,13.0,17.0
201712310phi,0,0,41.0,4.0,175,6.0,13.0,17.0
201712100nyg,1,0,42.0,3.5,175,6.0,13.0,14.0
201712100nyg,0,2,42.0,3.5,175,6.0,13.0,14.0
201709170den,1,3,43.5,2.5,121,6.0,14.0,2.0
201709170den,0,2,43.5,2.5,121,6.0,14.0,2.0
201710220sfo,1,4,48.5,6.5,240,6.0,13.0,7.0
201710220sfo,0,2,48.5,6.5,240,6.0,13.0,7.0
201711120atl,1,4,49.5,-3.5,-200,6.0,16.0,10.0
201711120atl,0,1,49.5,-3.5,-200,6.0,16.0,10.0
201711230was,1,1,44.0,-7.0,-390,3.0,21.0,12.0
201711230was,0,3,44.0,-7.0,-390,3.0,21.0,12.0
201712240crd,1,1,39.5,-3.0,-185,6.0,14.0,16.0
201712240crd,0,2,39.5,-3.0,-185,6.0,14.0,16.0
201710010tam,1,4,45.5,-2.5,-140,6.0,16.0,4.0
201710010tam,0,4,45.5,-2.5,-140,6.0,16.0,4.0
201709240phi,1,1,42.5,-5.0,-240,6.0,13.0,3.0
201709240phi,0,1,42.5,-5.0,-240,6.0,13.0,3.0
201710150den,1,0,37.5,-13.5,-825,6.0,19.0,6.0
201710150den,0,3,37.5,-13.5,-825,6.0,19.0,6.0
201709100dal,1,1,46.0,-6.0,-281,6.0,20.0,1.0
201709100dal,0,0,46.0,-6.0,-281,6.0,20.0,1.0
201711120sfo,1,0,41.5,3.0,140,6.0,13.0,10.0
201711120sfo,0,3,41.5,3.0,140,6.0,13.0,10.0
201712030rai,1,4,42.5,-9.5,-470,6.0,13.0,13.0
201712030rai,0,4,42.5,-9.5,-470,6.0,13.0,13.0
201712170was,1,0,40.0,-4.0,-220,6.0,13.0,15.0
201712170was,0,4,40.0,-4.0,-220,6.0,13.0,15.0
201709100det,1,0,48.5,2.0,110,6.0,13.0,1.0
201709100det,0,4,48.5,2.0,110,6.0,13.0,1.0
201710080phi,1,0,44.5,-6.5,-300,6.0,13.0,5.0
201710080phi,0,2,44.5,-6.5,-300,6.0,13.0,5.0
201709170clt,1,4,44.0,6.5,252,6.0,13.0,2.0
201709170clt,0,0,44.0,6.5,252,6.0,13.0,2.0
201712310sea,1,3,38.0,-8.0,-420,6.0,13.0,17.0
201712310sea,0,0,38.0,-8.0,-420,6.0,13.0,17.0
201711190htx,1,0,38.5,-2.5,-135,6.0,12.0,11.0
201711190htx,0,1,38.5,-2.5,-135,6.0,12.0,11.0
201711050sfo,1,1,39.0,2.5,115,6.0,13.0,9.0
201711050sfo,0,4,39.0,2.5,115,6.0,13.0,9.0
201710220ram,1,3,45.5,-3.0,-170,6.0,18.0,7.0
201710220ram,0,4,45.5,-3.0,-170,6.0,18.0,7.0
201712240was,1,3,38.5,-3.0,-170,6.0,13.0,16.0
201712240was,0,3,38.5,-3.0,-170,6.0,13.0,16.0
201711050phi,1,3,41.0,-7.0,-330,6.0,13.0,9.0
201711050phi,0,0,41.0,-7.0,-330,6.0,13.0,9.0
201710300kan,1,0,42.0,-7.0,-340,0.0,20.0,8.0
201710300kan,0,3,42.0,-7.0,-340,0.0,20.0,8.0
201712030mia,1,1,41.0,1.5,105,6.0,13.0,13.0
201712030mia,0,4,41.0,1.5,105,6.0,13.0,13.0
201712140clt,1,1,40.5,3.0,125,3.0,20.0,15.0
201712140clt,0,2,40.5,3.0,125,3.0,20.0,15.0
201709240buf,1,0,39.5,3.5,160,6.0,13.0,3.0
201709240buf,0,2,39.5,3.5,160,6.0,13.0,3.0
201711260rai,1,1,41.0,-4.0,-220,6.0,13.0,12.0
201711260rai,0,0,41.0,-4.0,-220,6.0,13.0,12.0
201710220sdg,1,4,41.0,1.0,100,6.0,13.0,7.0
201710220sdg,0,3,41.0,1.0,100,6.0,13.0,7.0
201112110cin,1,2,37.5,-2.5,-140,6.0,13.0,14.0
201112110cin,0,4,37.5,-2.5,-140,6.0,13.0,14.0
201110230oti,1,1,44.0,-2.5,-140,6.0,12.0,7.0
201110230oti,0,1,44.0,-2.5,-140,6.0,12.0,7.0
201110160rav,1,1,43.5,-7.0,-300,6.0,16.0,6.0
201110160rav,0,0,43.5,-7.0,-300,6.0,16.0,6.0
201201150rav,1,0,37.5,-8.0,-355,6.0,13.0,19.0
201201150rav,0,1,37.5,-8.0,-355,6.0,13.0,19.0
201111130tam,1,1,45.5,3.5,170,6.0,13.0,10.0
201111130tam,0,1,45.5,3.5,170,6.0,13.0,10.0
201112220clt,1,4,40.5,7.0,260,3.0,20.0,16.0
201112220clt,0,2,40.5,7.0,260,3.0,20.0,16.0
201111270jax,1,4,37.0,6.0,225,6.0,13.0,12.0
201111270jax,0,1,37.0,6.0,225,6.0,13.0,12.0
201109180mia,1,2,47.5,3.0,140,6.0,16.0,2.0
201109180mia,0,0,47.5,3.0,140,6.0,16.0,2.0
201109250nor,1,1,51.0,-4.0,-180,6.0,12.0,3.0
201109250nor,0,2,51.0,-4.0,-180,6.0,12.0,3.0
201212300pit,1,4,36.5,-10.0,-485,6.0,13.0,17.0
201212300pit,0,1,36.5,-10.0,-485,6.0,13.0,17.0
201209270rav,1,1,43.5,-11.5,-600,3.0,21.0,4.0
201209270rav,0,3,43.5,-11.5,-600,3.0,21.0,4.0
201210210clt,1,1,46.5,-1.0,-115,6.0,13.0,7.0
201210210clt,0,1,46.5,-1.0,-115,6.0,13.0,7.0
201211180dal,1,0,43.5,-7.0,-320,6.0,12.0,11.0
201211180dal,0,2,43.5,-7.0,-320,6.0,12.0,11.0
201210070nyg,1,3,43.5,-8.0,-415,6.0,13.0,5.0
201210070nyg,0,3,43.5,-8.0,-415,6.0,13.0,5.0
201212230den,1,4,44.0,-11.0,-650,6.0,14.0,16.0
201212230den,0,3,44.0,-11.0,-650,6.0,14.0,16.0
201212020rai,1,2,39.5,2.5,125,6.0,13.0,13.0
201212020rai,0,3,39.5,2.5,125,6.0,13.0,13.0
201309220cin,1,0,49.5,3.0,130,6.0,13.0,3.0
201309220cin,0,3,49.5,3.0,130,6.0,13.0,3.0
201312290chi,1,3,51.5,3.0,135,6.0,15.0,17.0
201312290chi,0,4,51.5,3.0,135,6.0,15.0,17.0
201311280det,1,2,49.5,-6.5,-275,3.0,25.0,13.0
201311280det,0,3,49.5,-6.5,-275,3.0,25.0,13.0
201310270min,1,3,47.5,7.0,270,6.0,20.0,8.0
201310270min,0,2,47.5,7.0,270,6.0,20.0,8.0
201309080sfo,1,4,48.0,-5.0,-205,6.0,13.0,1.0
201309080sfo,0,2,48.0,-5.0,-205,6.0,13.0,1.0
201311170nyg,1,3,41.0,-3.0,-180,6.0,16.0,11.0
201311170nyg,0,2,41.0,-3.0,-180,6.0,16.0,11.0
201312150dal,1,3,49.5,-4.5,-215,6.0,15.0,15.0
201312150dal,0,4,49.5,-4.5,-215,6.0,15.0,15.0
201410260cin,1,0,44.5,3.0,131,6.0,13.0,8.0
201410260cin,0,3,44.5,3.0,131,6.0,13.0,8.0
201501100nwe,1,0,47.0,-7.0,-268,5.0,17.0,19.0
201501100nwe,0,2,47.0,-7.0,-268,5.0,17.0,19.0
201411020pit,1,2,47.5,-2.0,-130,6.0,21.0,9.0
201411020pit,0,0,47.5,-2.0,-130,6.0,21.0,9.0
201501030pit,1,4,47.0,-3.0,-170,5.0,20.0,18.0
201501030pit,0,0,47.0,-3.0,-170,5.0,20.0,18.0
201410120tam,1,3,44.0,3.5,155,6.0,13.0,6.0
201410120tam,0,0,44.0,3.5,155,6.0,13.0,6.0
201410050clt,1,3,49.0,-2.5,-140,6.0,13.0,5.0
201410050clt,0,4,49.0,-2.5,-140,6.0,13.0,5.0
201412070mia,1,3,45.0,-3.0,-165,6.0,13.0,14.0
201412070mia,0,0,45.0,-3.0,-165,6.0,13.0,14.0
201411240nor,1,2,50.5,-3.0,-140,0.0,20.0,12.0
201411240nor,0,0,50.5,-3.0,-140,0.0,20.0,12.0
201409210cle,1,0,43.0,1.5,105,6.0,13.0,3.0
201409210cle,0,3,43.0,1.5,105,6.0,13.0,3.0
201412210htx,1,2,42.0,6.5,240,6.0,12.0,16.0
201412210htx,0,2,42.0,6.5,240,6.0,12.0,16.0
201412070cin,1,0,47.5,-3.0,-160,6.0,13.0,14.0
201412070cin,0,3,47.5,-3.0,-160,6.0,13.0,14.0
201409210car,1,2,43.0,-3.0,-200,6.0,21.0,3.0
201409210car,0,4,43.0,-3.0,-200,6.0,21.0,3.0
201411170oti,1,0,46.0,7.0,260,0.0,20.0,11.0
201411170oti,0,3,46.0,7.0,260,0.0,20.0,11.0
201409110rav,1,4,44.0,-2.5,-146,3.0,20.0,2.0
201409110rav,0,4,44.0,-2.5,-146,3.0,20.0,2.0
201412140atl,1,3,55.5,3.0,130,6.0,13.0,15.0
201412140atl,0,3,55.5,3.0,130,6.0,13.0,15.0
200909140nwe,1,2,47.5,-13.5,-875,0.0,19.0,1.0
200909140nwe,0,4,47.5,-13.5,-875,0.0,19.0,1.0
200911150oti,1,1,41.0,-7.5,-340,6.0,12.0,10.0
200911150oti,0,4,41.0,-7.5,-340,6.0,12.0,10.0
200912270atl,1,4,40.0,-7.5,-360,6.0,13.0,16.0
200912270atl,0,0,40.0,-7.5,-360,6.0,13.0,16.0
200912130kan,1,2,38.0,2.5,125,6.0,12.0,14.0
200912130kan,0,1,38.0,2.5,125,6.0,12.0,14.0
201001030min,1,4,47.5,-8.5,-355,6.0,12.0,17.0
201001030min,0,4,47.5,-8.5,-355,6.0,12.0,17.0
200912210was,1,0,44.0,3.0,120,0.0,21.0,15.0
200912210was,0,1,44.0,3.0,120,0.0,21.0,15.0
200911260den,1,1,43.5,4.5,175,3.0,18.0,12.0
200911260den,0,2,43.5,4.5,175,3.0,18.0,12.0
200909270tam,1,0,45.5,6.0,230,6.0,13.0,3.0
200909270tam,0,2,45.5,6.0,230,6.0,13.0,3.0
200911010phi,1,0,43.5,3.0,110,6.0,13.0,8.0
200911010phi,0,1,43.5,3.0,110,6.0,13.0,8.0
200910040kan,1,3,43.0,9.5,330,6.0,12.0,4.0
200910040kan,0,4,43.0,9.5,330,6.0,12.0,4.0
200910180nor,1,1,47.5,-3.0,-180,6.0,12.0,6.0
200910180nor,0,3,47.5,-3.0,-180,6.0,12.0,6.0
200909200dal,1,1,45.5,-3.0,-160,6.0,19.0,2.0
200909200dal,0,1,45.5,-3.0,-160,6.0,19.0,2.0
200712090nyj,1,1,47.0,3.0,150,6.0,16.0,14.0
200712090nyj,0,4,47.0,3.0,150,6.0,16.0,14.0
200709230rai,1,1,41.5,-3.0,-160,6.0,13.0,3.0
200709230rai,0,1,41.5,-3.0,-160,6.0,13.0,3.0
200710280ram,1,0,46.5,3.0,130,6.0,12.0,8.0
200710280ram,0,4,46.5,3.0,130,6.0,12.0,8.0
200712230cin,1,3,43.0,2.0,110,6.0,13.0,16.0
200712230cin,0,3,43.0,2.0,110,6.0,13.0,16.0
200712020crd,1,0,52.0,-1.0,-120,6.0,14.0,13.0
200712020crd,0,0,52.0,-1.0,-120,6.0,14.0,13.0
200710070nwe,1,1,48.0,-15.5,-1600,6.0,13.0,5.0
200710070nwe,0,4,48.0,-15.5,-1600,6.0,13.0,5.0
200711110pit,1,3,46.5,-9.0,-450,6.0,13.0,10.0
200711110pit,0,0,46.5,-9.0,-450,6.0,13.0,10.0
200711180rav,1,3,43.5,1.0,100,6.0,13.0,11.0
200711180rav,0,0,43.5,1.0,100,6.0,13.0,11.0
200809280nyj,1,2,43.5,-1.0,-125,6.0,13.0,4.0
200809280nyj,0,2,43.5,-1.0,-125,6.0,13.0,4.0
200811020ram,1,1,50.0,3.0,150,6.0,12.0,9.0
200811020ram,0,0,50.0,3.0,150,6.0,12.0,9.0
200811160sea,1,1,48.0,3.0,130,6.0,13.0,11.0
200811160sea,0,2,48.0,3.0,130,6.0,13.0,11.0
200809210was,1,3,43.5,-3.0,-175,6.0,13.0,3.0
200809210was,0,1,43.5,-3.0,-175,6.0,13.0,3.0
200810260car,1,4,43.5,-4.5,-240,6.0,13.0,8.0
200810260car,0,3,43.5,-4.5,-240,6.0,13.0,8.0
200901100car,1,3,50.0,-10.0,-525,5.0,20.0,19.0
200901100car,0,2,50.0,-10.0,-525,5.0,20.0,19.0
200812210nwe,1,4,41.0,-8.0,-350,6.0,13.0,16.0
200812210nwe,0,0,41.0,-8.0,-350,6.0,13.0,16.0
200811270phi,1,4,49.0,-3.0,-165,3.0,20.0,13.0
200811270phi,0,2,49.0,-3.0,-165,3.0,20.0,13.0
200809070sfo,1,2,43.0,2.5,120,6.0,13.0,1.0
200809070sfo,0,1,43.0,2.5,120,6.0,13.0,1.0
200810260nyj,1,0,39.0,-13.0,-750,6.0,13.0,8.0
200810260nyj,0,3,39.0,-13.0,-750,6.0,13.0,8.0
200811090sdg,1,4,47.5,-15.0,-900,6.0,13.0,10.0
200811090sdg,0,1,47.5,-15.0,-900,6.0,13.0,10.0
200812280cin,1,2,40.0,-1.5,-120,6.0,13.0,17.0
200812280cin,0,2,40.0,-1.5,-120,6.0,13.0,17.0
200810050car,1,3,38.0,-10.0,-500,6.0,13.0,5.0
200810050car,0,4,38.0,-10.0,-500,6.0,13.0,5.0
200812070den,1,0,49.0,-9.0,-400,6.0,14.0,14.0
200812070den,0,1,49.0,-9.0,-400,6.0,14.0,14.0
200809070nwe,1,2,43.0,-16.0,-1999,6.0,13.0,1.0
200809070nwe,0,4,43.0,-16.0,-1999,6.0,13.0,1.0
200809210atl,1,2,37.0,-6.0,-275,6.0,13.0,3.0
200809210atl,0,2,37.0,-6.0,-275,6.0,13.0,3.0
200811300rai,1,0,41.0,-3.0,-175,6.0,13.0,13.0
200811300rai,0,2,41.0,-3.0,-175,6.0,13.0,13.0
200811090nyj,1,1,43.0,-9.5,-400,6.0,13.0,10.0
200811090nyj,0,2,43.0,-9.5,-400,6.0,13.0,10.0
200809210sea,1,0,44.0,-8.0,-370,6.0,13.0,3.0
200809210sea,0,1,44.0,-8.0,-370,6.0,13.0,3.0
200810120was,1,2,44.0,-12.0,-525,6.0,13.0,6.0
200810120was,0,2,44.0,-12.0,-525,6.0,13.0,6.0
200812070crd,1,4,48.5,-14.5,-800,6.0,14.0,14.0
200812070crd,0,1,48.5,-14.5,-800,6.0,14.0,14.0
200809070phi,1,2,44.0,-7.5,-400,6.0,13.0,1.0
200809070phi,0,0,44.0,-7.5,-400,6.0,13.0,1.0
200812280atl,1,0,44.0,-14.0,-1100,6.0,13.0,17.0
200812280atl,0,2,44.0,-14.0,-1100,6.0,13.0,17.0
200811160sfo,1,0,43.5,-7.0,-280,6.0,13.0,11.0
200811160sfo,0,1,43.5,-7.0,-280,6.0,13.0,11.0
200910110car,1,2,38.0,-5.0,-250,6.0,13.0,5.0
200910110car,0,3,38.0,-5.0,-250,6.0,13.0,5.0
200909270det,1,4,39.5,6.5,220,6.0,13.0,3.0
200909270det,0,1,39.5,6.5,220,6.0,13.0,3.0
200911290phi,1,2,40.5,-10.0,-480,6.0,13.0,12.0
200911290phi,0,0,40.5,-10.0,-480,6.0,13.0,12.0
200911080atl,1,2,41.0,-8.5,-450,6.0,13.0,9.0
200911080atl,0,2,41.0,-8.5,-450,6.0,13.0,9.0
200912130rai,1,2,37.5,2.0,110,6.0,13.0,14.0
200912130rai,0,0,37.5,2.0,110,6.0,13.0,14.0
200911220dal,1,0,41.5,-10.5,-550,6.0,12.0,11.0
200911220dal,0,1,41.5,-10.5,-550,6.0,12.0,11.0
200911220nyg,1,3,46.5,-7.0,-370,6.0,13.0,11.0
200911220nyg,0,3,46.5,-7.0,-370,6.0,13.0,11.0
200912200nyj,1,1,36.5,-5.0,-250,6.0,13.0,15.0
200912200nyj,0,3,36.5,-5.0,-250,6.0,13.0,15.0
200911150car,1,2,43.5,1.0,-103,6.0,13.0,10.0
200911150car,0,3,43.5,1.0,-103,6.0,13.0,10.0
200909270nwe,1,3,45.5,-4.5,-220,6.0,13.0,3.0
200909270nwe,0,1,45.5,-4.5,-220,6.0,13.0,3.0
201001030tam,1,1,41.5,3.0,130,6.0,13.0,17.0
201001030tam,0,0,41.5,3.0,130,6.0,13.0,17.0
200911020nor,1,0,56.0,-11.0,-540,0.0,20.0,8.0
200911020nor,0,2,56.0,-11.0,-540,0.0,20.0,8.0
200910110sfo,1,0,39.5,0.0,-110,6.0,13.0,5.0
200910110sfo,0,1,39.5,0.0,-110,6.0,13.0,5.0
200910250dal,1,0,48.0,-5.0,-230,6.0,15.0,7.0
200910250dal,0,4,48.0,-5.0,-230,6.0,15.0,7.0
200912130nyg,1,3,42.0,1.0,105,6.0,21.0,14.0
200912130nyg,0,2,42.0,1.0,105,6.0,21.0,14.0
200911150sdg,1,1,47.0,-1.0,-120,6.0,13.0,10.0
200911150sdg,0,2,47.0,-1.0,-120,6.0,13.0,10.0
200910260was,1,3,38.0,9.0,320,0.0,21.0,7.0
200910260was,0,3,38.0,9.0,320,0.0,21.0,7.0
